Status,Date,Title,Price,Price_units,Amount,Amount_units,Waste_type
Открыто,2020-04-21,Резиновая крошка,10.0,₽/кг.,3.0,т.,Резина
Открыто,2020-04-21,Биг бэги б/у,1.0,₽/шт.,1000000.0,шт.,Пластик
Открыто,2020-04-21,Брак производства пнд ,40.0,₽/кг.,2.0,т.,Пластик
Открыто,2020-04-20,Пленка белая и микс,15.0,₽/кг.,10.0,т.,Пластик
Открыто,2020-04-20,Картон микс,8.0,₽/кг.,20.0,т.,Макулатура
Открыто,2020-04-20,Алюминиевые банки,49.0,₽/кг.,10.0,т.,Металлы
Открыто,2020-04-20,Бигуди бэги,15.0,₽/кг.,1.0,т.,Пластик
Открыто,2020-04-20,ПНД дробленый,45.0,₽/кг.,1500.0,кг.,Пластик
Открыто,2020-04-20,ПЭТ (Брак выдува) преформа,40.0,₽/кг.,1000.0,кг.,Пластик
Открыто,2020-04-20,Гранула ПВД (Вторичная),63.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2020-04-20,Гранула полипропилена ПП (вторичная),65.0,₽/кг.,10000.0,кг.,Пластик
Открыто,2020-04-25,Продам труба ПНД дробленая ,35.0,₽/кг.,1.0,т.,Пластик
Сделка закрыта,2020-04-25,Трубы пп,25.0,₽/кг.,7000.0,кг.,Пластик
Открыто,2020-04-24,Деревянные паллеты и паллетный лом,0,₽,10.0,кг.,Дерево
Открыто,2020-04-24,Продам за нал.,75.0,₽/шт.,300.0,шт.,Дерево
Открыто,2020-04-24,Биг бэги резаные,1.0,₽/кг.,17.0,шт.,Пластик
Открыто,2020-04-24,ПП Мешки с вкладышем прессованные чистые,13.0,₽/т.,18.0,т.,Пластик
Открыто,2020-04-23,Предлагаю вторичную гранулу ПНД,45.0,₽/кг.,10000.0,кг.,Пластик
Открыто,2020-04-23,Пвд плёнка,18.0,₽/кг.,5.0,т.,Пластик
Открыто,2020-04-23,Продаю ПВД пленку,32000.0,₽/т.,18000.0,кг.,Пластик
Открыто,2020-04-23,Пленка ПВД цветная под мойку прессованная,19.0,₽/кг.,1.0,кг.,Пластик
Открыто,2020-04-23,Пнд труба с синей полоской ГОСТ,46.0,₽/кг.,1.0,кг.,Пластик
Открыто,2020-04-23,продаю мешки и биг бэги,10.0,₽/кг.,80.0,т.,Пластик
Открыто,2020-04-22,Меловые добавки для полимеров,10.0,₽/кг.,15.0,т.,Пластик
Открыто,2020-04-22,Предлагаем вторичную гранулу ПВД на трубу и на лист.,47.0,₽/кг.,1.0,кг.,Пластик
Сделка закрыта,2020-04-22,вторичная пластиковая гранула,55.0,₽/кг.,1.0,т.,Пластик
Открыто,2020-04-22,прозрачный ПВД,20.0,₽/кг.,200.0,т.,Пластик
Открыто,2020-04-22,Продам пленку ПВД,20.0,₽/кг.,2000.0,кг.,Пластик
Открыто,2020-04-22,ПП из БОПП с флексопечатью,49.0,₽/кг.,15.0,т.,Пластик
Открыто,2020-04-22,Пвд натуральный ,35.0,₽/кг.,700.0,кг.,Пластик
Открыто,2020-04-22,Пвд чистая ,20.0,₽/кг.,4.0,т.,Пластик
Открыто,2020-04-28,ПНД вторичный,60.0,₽/кг.,4000.0,кг.,Пластик
Открыто,2020-04-27,Продаю гранулу ПВД под экструзию,48.0,₽/кг.,25000.0,кг.,Пластик
Открыто,2020-04-27,ГСМ,344154.0,₽/т.,7.0,т.,Остальное
Открыто,2020-04-27,Стрейч чистый перибранный 5т.,33.0,₽/кг.,6.0,т.,Пластик
Открыто,2020-04-27,Продам отходы Стрейч пленки.,28.0,₽/кг.,3.0,т.,Пластик
Открыто,2020-04-27,"Продам дробленку ПНД мытую, исходник флакон ПНД",46.0,₽/кг.,7000.0,кг.,Пластик
Открыто,2020-04-27,Бигбеги бу. Для повторного использования. Целые,130.0,₽/шт.,2000.0,шт.,Пластик
Открыто,2020-04-27,"Полипропиленновые мешки, чистые",5.0,₽/шт.,5000.0,кг.,Остальное
Открыто,2020-04-27,Лом серебра,34000.0,₽/кг.,5.0,кг.,Металлы
Открыто,2020-04-27,Щепа деревянная фракция 15-30 см,180.0,₽/куб.,1000.0,куб.,Дерево
Открыто,2020-04-27,ПЭТ микс,35000.0,₽/кг.,60.0,т.,Пластик
Открыто,2020-04-27,ВТОРИЧНАЯ ГРАНУЛА ПНД,49.0,₽/кг.,1000.0,кг.,Пластик
Открыто,2020-04-27,Флаконы,14.0,₽/кг.,5.0,т.,Пластик
Открыто,2020-04-27,Деревья порубленные пнями разных сортов ,100.0,₽/куб.,3000.0,куб.,Дерево
Открыто,2020-04-27,Пэт бутылка ( прозрачная ),20.0,₽/кг.,10.0,т.,Пластик
Открыто,2020-04-27,"Отходы ПНД 276-73 и аналоги (пленка, нить, литник)",40.0,₽/кг.,20.0,т.,Пластик
Открыто,2020-04-26,"Продаю ПЭТ кегу, без клапана ",7.0,₽/кг.,15.0,т.,Пластик
Открыто,2020-04-26,Поддоны больше 100 штук в хорошем состоянии,50.0,₽/шт.,100.0,куб.,Дерево
Открыто,2020-04-26,Продам Вагонные вкладыши,12.0,₽/кг.,60.0,т.,Пластик
Открыто,2020-04-25,Продам пп труба дробленая,35.0,₽/кг.,1.0,т.,Пластик
Открыто,2020-04-28,Продам,9.0,₽/кг.,1000.0,кг.,Макулатура
Открыто,2020-04-28,"Гранула ППР полипропилен черный, серый",1.0,₽/т.,30.0,кг.,Пластик
Открыто,2020-04-28,"Гранула Полистирол вторичный УПМ (ПС,HIPS). Цвет черный, серый, белый.",1.0,₽/кг.,30.0,кг.,Пластик
Открыто,2020-04-28,Вторичный полиэтилен низкого давления ПНД,10.0,₽/кг.,30.0,т.,Пластик
Открыто,2020-04-28,Канистры,22.0,₽/кг.,10.0,т.,Пластик
Открыто,2020-04-28,Отдам бесплатно самовывоз,1.0,₽/шт.,400.0,шт.,Дерево
Открыто,2020-04-28,Предлагаем услуги переработки пвд пленки ,15.0,₽/кг.,1.0,т.,Пластик
Сделка закрыта,2020-04-28,Продам брак производства ПВД пленку,38.0,₽/т.,5000.0,кг.,Пластик
Открыто,2020-04-28,Полипропилен вторичный,1.0,₽/кг.,13.0,т.,Пластик
Открыто,2020-04-28,Продам отходы пленки ПНД в г. Ногинск,35.0,₽/т.,3500.0,кг.,Пластик
Открыто,2020-04-28,БИГ-БЭГИ Б/У,100.0,₽/шт.,4000.0,шт.,Пластик
Открыто,2020-04-28,Продаём отходы ПП (Полипропилена),10.0,₽/кг.,30.0,т.,Пластик
Открыто,2020-04-28,гранула ПВД Стрейч,45.0,₽/кг.,20.0,т.,Пластик
Открыто,2020-04-28,Собственное производство вторичной гранулы.,1.0,₽/кг.,5.0,т.,Пластик
Открыто,2020-04-28,ПВД цветная,9.0,₽/кг.,20.0,т.,Пластик
Открыто,2020-04-28,ПВД прозрачная,19.0,₽/кг.,20.0,т.,Пластик
Открыто,2020-04-28,продаю пнд канистру чистую ,27.0,₽/кг.,12.0,т.,Пластик
Открыто,2020-04-28,Продаю биг бэг,16.0,₽/кг.,40.0,т.,Пластик
Открыто,2020-04-28,Продаю пп мкшок из под примексов со вкладышем,6.0,₽/кг.,10.0,т.,Пластик
Открыто,2020-04-28,Полипропилен белый,66.0,₽/кг.,60.0,т.,Пластик
Открыто,2020-04-18,Продам бочка 100 литров ,400.0,₽/шт.,50.0,шт.,Пластик
Открыто,2020-04-18,Продам бочка 200 литров ,600.0,₽/шт.,20.0,шт.,Пластик
Открыто,2020-04-18,Продам отходы ватные палочки,5.0,₽/кг.,2.0,т.,Пластик
Открыто,2020-04-18,Продам отходы подгузников (вторсырье),5.0,₽/кг.,20.0,т.,Текстиль
Открыто,2020-04-17,Продам вторичную дробленку ПНД от 50 руб,1.0,₽/кг.,70.0,т.,Пластик
Открыто,2020-04-17,Производим и продаем гранулу ПП высокого качества!,1.0,₽/кг.,23.0,т.,Пластик
Открыто,2020-04-17,Продам ПНД гранулу,57.0,₽/кг.,20000.0,кг.,Пластик
Открыто,2020-04-17,Продам скользящую добавку Слипформ,120.0,₽/кг.,5.0,т.,Пластик
Открыто,2020-04-17,Отходы пп,28.0,₽/кг.,8000.0,кг.,Пластик
Открыто,2020-04-17,Отходы от фторопластовой трубки,5.0,₽/кг.,10.0,кг.,Пластик
Открыто,2020-04-17,Стрейч прозрачный,35.0,₽/кг.,40.0,т.,Пластик
Открыто,2020-04-17,"макулатура, бумага,картон",7500.0,₽/т.,20.0,т.,Макулатура
Открыто,2020-04-17,Продаем биг-бэги в переработку,20000.0,₽/т.,7000.0,кг.,Пластик
Открыто,2020-04-17,ПЭТ бутылка,1.0,₽/кг.,60.0,т.,Пластик
Открыто,2020-04-17,"Продам Биг Бэг 4х стропный,без вкладыша,складское хранение",16.0,₽/кг.,30.0,т.,Пластик
Сделка закрыта,2020-04-16,Стрейч гранула,48.0,₽/кг.,20000.0,кг.,Пластик
Открыто,2020-04-16,дробленк пнд 276 марки,40.0,₽/кг.,3500.0,кг.,Пластик
Открыто,2020-04-16,продам агломерат стрейча,30.0,₽/кг.,10000.0,кг.,Пластик
Открыто,2020-04-16,Продам отходы стрейч пленку,26.0,₽/кг.,15000.0,кг.,Пластик
Открыто,2020-04-16,продам пвх мебельку,10.0,₽/кг.,25000.0,кг.,Пластик
Открыто,2020-04-18, Продаю чистые обрезки ПВД пленки ,42.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2020-04-18, Продаю цветную пленку ПВД под мойку ,18.0,₽/кг.,30000.0,кг.,Пластик
Открыто,2020-04-18, Продаю брак производства лотков из ПВХ блистера ,25.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2020-04-18, Продаю высечки из ПВХ блистера ,24.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2020-04-18, Продаю обрезки мебельной пленки ПВХ ,12.0,₽/кг.,50000.0,кг.,Пластик
Открыто,2020-04-18, Продаю на переработку жесткие отходы ПВХ ,24.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2020-04-18, Продаю мягкие отходы ПВХ ,22.0,₽/кг.,13000.0,кг.,Пластик
Открыто,2020-04-18, Продаю прессованные ПНД бочки на переработку ,35.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2020-04-18, Продаю брак производства ПНД канистр ,43.0,₽/кг.,2500.0,кг.,Пластик
Открыто,2020-04-18, Прессованная пнд канистра на переработку ,36.0,₽/кг.,20000.0,кг.,Пластик
Открыто,2020-04-18, Продаю магазинный сбор пленок ,30.0,₽/кг.,20000.0,кг.,Пластик
Открыто,2020-04-18, Продаю прессованный полипропиленовый мешок на переработку ,13.0,₽/кг.,40000.0,кг.,Пластик
Открыто,2020-04-18, Продаю прессованный овощной ящик на переработку ,13.0,₽/кг.,14000.0,кг.,Пластик
Открыто,2020-04-18, Продаю прессованную 19 литровую бутылку ,21.0,₽/кг.,6000.0,кг.,Пластик
Открыто,2020-04-18, Продаю прессованную стрейч пленку на переработку ,28.0,₽/кг.,30000.0,кг.,Пластик
Открыто,2020-04-18," Продаю чистую, прессованную стрейч пленку на переработку ",36.0,₽/кг.,40000.0,кг.,Пластик
Открыто,2020-04-18, Продаю биг бэг прессованный на переработку ,22.0,₽/кг.,300000.0,кг.,Пластик
Открыто,2020-04-18,Алюминиевая сечка,100.0,₽/т.,8.0,т.,Металлы
Открыто,2020-04-18,"Гранула ПП,ПВД",1.0,₽/кг.,1.0,кг.,Пластик
